"STUDENT_ID","GRAD_APPL_DATE","GRADUATION_DATE","GRADUATED_IND","TOTAL_CREDITS","DEGREE_TYPE","MAJOR","DEPARTMENT","COLLEGE","REQUIRED_HOURS","FULLY_ONLINE_IND","AID_ELIGIBLE_IND","HONORS","OVERALL_GPA"
2680995,30-APR-19  02:35 PM,07-AUG-21  12:00 AM,"N",40,"Associates","Business","Business Management","Business",61,"N","N","",3.115
,02-MAY-19  12:00 PM,06-MAY-21  12:00 AM,"N",,"Certificate","Auto Collision Repair","Unknown","Unknown",,"U","U","",
5423574,30-APR-20  09:48 AM,06-MAY-21  12:00 AM,"N",28,"Associates","Family and Human Studies","Family and Human Studies","Humanities & Social Sciences",66,"N","N","",3.204
5423574,14-MAY-19  03:55 PM,06-MAY-21  12:00 AM,"N",28,"Associates","Business Management","Business Management","Business",,"N","N","",3.204
5423574,02-MAY-19  11:53 AM,06-MAY-21  12:00 AM,"N",28,"Associates","Interior Design","Unknown","Arts, Comm, & New Media",69,"N","N","",3.204
5834663,02-MAY-19  09:33 AM,07-AUG-21  12:00 AM,"N",9,"Associates","Technical Apparel Design","Fashion Institute","Arts, Comm, & New Media",66,"N","N","",3.567
5834663,13-JAN-20  11:06 AM,07-AUG-21  12:00 AM,"N",9,"Associates","Theatre Arts","Performing Arts","Arts, Comm, & New Media",63,"N","N","",3.567
5834663,30-MAY-19  10:24 AM,07-AUG-21  12:00 AM,"N",9,"Associates","Fashion Design","Fashion Institute","Arts, Comm, & New Media",68,"N","N","",3.567
4967909,07-MAY-19  04:24 PM,06-MAY-21  12:00 AM,"N",,"Associates","Communication Studies","Unknown","Unknown",63,"U","U","",
4967909,03-MAY-19  08:13 AM,06-MAY-21  12:00 AM,"N",,"Associates","Construction Management","Construction Management","Applied Tech &Tech Specialties",67,"N","N","",
4967909,23-AUG-19  01:14 PM,06-MAY-21  12:00 AM,"N",6,"Associates","Electrical, Independent - Appr","Apprenticeship","Applied Tech &Tech Specialties",63,"N","N","",3.35
6465160,15-DEC-20  12:00 AM,06-MAY-21  12:00 AM,"Y",57,"Associates","Hospitality Management","Unknown","Unknown",62,"U","U","Honors",3.616
5343410,19-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",42,"Certificate","General Education","Unknown","Unknown",34,"U","U","High Honors",4
730067,28-APR-20  12:44 PM,06-MAY-21  12:00 AM,"N",27,"Associates","Exercise Sci/Kinesiology","Exercise Science","Science, Math & Engineering",62,"N","N","",2.5
730067,06-MAY-19  11:20 AM,06-MAY-21  12:00 AM,"N",27,"Associates","Psychology","Psychology","Humanities & Social Sciences",61,"N","N","",2.5
730067,04-NOV-19  03:16 PM,06-MAY-21  12:00 AM,"N",27,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",2.5
2912807,06-MAY-19  04:42 PM,07-AUG-21  12:00 AM,"N",94,"Associates","English","Unknown","Unknown",63,"U","U","",3.734
6512809,07-MAY-19  01:30 PM,07-AUG-21  12:00 AM,"N",16,"Associates","Business Management","Business Management","Business",,"N","N","",3.888
3600746,19-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",123,"Certificate","Software Development","Comp. Sciences & Info. Systems","Business",17,"N","N","Honors",3.789
3621123,08-MAY-19  11:08 AM,06-MAY-21  12:00 AM,"N",32,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",3.148
4997400,13-MAY-19  04:08 PM,06-MAY-21  12:00 AM,"N",51,"Associates","Paralegal Training","Unknown","Unknown",64,"U","U","",2.698
2460495,14-MAY-19  04:21 PM,06-MAY-21  12:00 AM,"N",40,"Associates","Interior Design","Unknown","Arts, Comm, & New Media",69,"N","N","",3.574
2618037,24-JUN-19  04:05 PM,06-MAY-21  12:00 AM,"N",10,"Associates","Social Work","Unknown","Unknown",64,"U","U","",1.938
2618037,14-MAY-19  03:41 PM,06-MAY-21  12:00 AM,"N",10,"Associates","Psychology","Psychology","Humanities & Social Sciences",61,"N","N","",1.938
6033694,14-MAY-19  08:24 AM,06-MAY-21  12:00 AM,"N",9,"Certificate","Machining Technology","Engineering Design/Drafting","Science, Math & Engineering",30,"N","N","",2.467
4961609,15-MAY-19  01:33 PM,06-MAY-21  12:00 AM,"N",75,"Associates","Business","Business Management","Business",61,"N","N","",2.311
4975532,15-MAY-19  01:28 PM,06-MAY-21  12:00 AM,"N",38,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",2.408
6290482,15-MAY-19  11:52 AM,07-AUG-21  12:00 AM,"N",0,"Associates","Homeland Security/EmergencyMgt","Unknown","Unknown",69,"U","U","",0
6515364,15-MAY-19  07:08 AM,07-AUG-21  12:00 AM,"N",6,"Associates","Engineering/Mechanical","Unknown","Unknown",73,"U","U","",3.05
3107792,16-MAY-19  02:24 PM,06-MAY-21  12:00 AM,"N",53,"Associates","Pre-Medical Health Sciences","Biology","Science, Math & Engineering",,"N","N","",3.494
6478404,16-MAY-19  03:50 PM,06-MAY-21  12:00 AM,"N",25,"Associates","Communication Studies","Unknown","Unknown",63,"U","U","",3.472
123573,16-MAY-19  03:46 PM,07-AUG-21  12:00 AM,"N",58.33,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",2.83
3703933,16-MAY-19  03:42 PM,07-AUG-21  12:00 AM,"N",52,"Associates","Psychology","Psychology","Humanities & Social Sciences",61,"N","N","",2.762
5755416,16-MAY-19  09:19 AM,07-AUG-21  12:00 AM,"N",20,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",2.878
5963848,16-MAY-19  03:56 PM,07-AUG-21  12:00 AM,"N",0,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",
6460008,16-MAY-19  02:34 PM,07-AUG-21  12:00 AM,"N",27,"Associates","Education","Education, Pre-Teacher","Humanities & Social Sciences",63,"N","N","",3.211
6567304,16-MAY-19  01:04 PM,07-AUG-21  12:00 AM,"N",,"Unknown","General Studies","Unknown","Unknown",,"U","U","",
6575438,16-MAY-19  12:24 PM,07-AUG-21  12:00 AM,"N",3,"Unknown","General Studies","Unknown","Unknown",,"U","U","",4
3778280,17-MAY-19  10:14 AM,06-MAY-21  12:00 AM,"N",93,"Associates","Pre-Medical Health Sciences","Biology","Science, Math & Engineering",,"N","N","",3.64
3719669,20-MAY-19  09:20 AM,06-MAY-21  12:00 AM,"N",82,"Associates","Fashion Merchandising","Fashion Institute","Arts, Comm, & New Media",64,"N","N","",3.149
5063746,11-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",93,"Associates","Business","Business Management","Business",61,"N","N","Honors",3.699
5063746,11-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",93,"Associates","General Studies","Unknown","Provost Office",61,"N","N","Honors",3.699
4614248,20-MAY-19  04:02 PM,07-AUG-21  12:00 AM,"N",33,"Associates","Accounting","Accounting","Business",65,"N","N","",1.191
6508364,22-AUG-19  09:49 AM,07-AUG-21  12:00 AM,"N",0,"Associates","Welding Fabrication/Inspection","Welding","Applied Tech &Tech Specialties",66,"N","N","",0
6508364,20-MAY-19  04:20 PM,07-AUG-21  12:00 AM,"N",0,"Associates","Plumbing, Independent - Appr","Apprenticeship","Applied Tech &Tech Specialties",63,"N","N","",0
5550351,21-MAY-19  11:54 AM,06-MAY-21  12:00 AM,"N",54,"Associates","Pre-Medical Health Sciences","Biology","Science, Math & Engineering",,"N","N","",3.589
6474827,21-MAY-19  02:23 PM,06-MAY-21  12:00 AM,"N",12,"Associates","Criminal Justice","Criminal Justice/Inst. Pub Saf","Applied Tech &Tech Specialties",64,"N","N","",2.95
6474827,11-MAY-20  10:10 AM,06-MAY-21  12:00 AM,"N",12,"Associates","Pre-Medical Health Sciences","Biology","Science, Math & Engineering",,"N","N","",2.95
2782838,21-MAY-19  03:39 PM,07-AUG-21  12:00 AM,"N",65,"Associates","English","Unknown","Unknown",61,"U","U","",2.621
6310614,21-MAY-19  11:56 AM,07-AUG-21  12:00 AM,"N",3,"Associates","Family and Human Studies","Family and Human Studies","Humanities & Social Sciences",63,"N","N","",2.7
6556104,21-MAY-19  02:48 PM,07-AUG-21  12:00 AM,"N",1,"Associates","Pre-Medical Health Sciences","Biology","Science, Math & Engineering",,"N","N","",4
1046614,22-MAY-19  09:15 AM,06-MAY-21  12:00 AM,"N",86.32,"Associates","Business","Business Management","Business",62,"N","N","",2.8
6196220,22-MAY-19  01:34 PM,07-AUG-21  12:00 AM,"N",0,"Associates","Pre-Medical Health Sciences","Biology","Science, Math & Engineering",,"N","N","",0
6484970,24-MAY-19  03:24 PM,07-AUG-21  12:00 AM,"N",4,"Associates","Business","Business Management","Business",62,"N","N","",1
6484970,16-JUL-19  11:13 AM,07-AUG-21  12:00 AM,"N",4,"Associates","Automotive Technician","Automotive Collision Repair","Applied Tech &Tech Specialties",68,"N","N","",1
2867223,28-MAY-19  12:12 PM,07-AUG-21  12:00 AM,"N",94,"Associates","History","History and Anthropology","Humanities & Social Sciences",63,"N","N","",3.616
5987865,28-MAY-19  02:51 PM,07-AUG-21  12:00 AM,"N",0,"Associates","Social Work","Social Work","Humanities & Social Sciences",63,"N","N","",0
6563405,28-MAY-19  03:07 PM,07-AUG-21  12:00 AM,"N",4,"Unknown","General Studies","Unknown","Unknown",,"U","U","",3.7
4233056,10-JUN-19  10:30 AM,07-AUG-21  12:00 AM,"N",26,"Associates","Education","Education, Pre-Teacher","Humanities & Social Sciences",63,"N","N","",3.138
4233056,29-MAY-19  04:22 PM,07-AUG-21  12:00 AM,"N",26,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",3.138
6471516,03-JUN-19  06:00 PM,06-MAY-21  12:00 AM,"N",29,"Associates","English","Unknown","Unknown",63,"U","U","",3.393
6471516,05-JAN-21  12:00 AM,06-MAY-21  12:00 AM,"N",29,"Associates","Political Science","Political Science","Humanities & Social Sciences",61,"N","N","",3.393
5458931,03-JUN-19  12:13 PM,07-AUG-21  12:00 AM,"N",72,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",2.805
6132436,03-JUN-19  11:08 AM,07-AUG-21  12:00 AM,"N",15,"Associates","General Studies","Unknown","Unknown",61,"U","U","",1.407
6426583,03-JUN-19  11:15 AM,07-AUG-21  12:00 AM,"N",,"Associates","English","Unknown","Unknown",63,"U","U","",
3119944,05-JUN-19  09:29 AM,06-MAY-21  12:00 AM,"N",73,"Associates","Mechanical Engineering Technol","Unknown","Unknown",60,"U","U","",3.044
6251737,05-JUN-19  10:36 AM,06-MAY-21  12:00 AM,"N",55,"Associates","Construction Management","Construction Management","Applied Tech &Tech Specialties",67,"N","N","",2.934
6251737,09-JAN-20  10:20 AM,06-MAY-21  12:00 AM,"N",55,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",2.934
6251737,19-DEC-19  10:01 AM,06-MAY-21  12:00 AM,"N",55,"Associates","Pre-Medical Health Sciences","Biology","Science, Math & Engineering",,"N","N","",2.934
6510345,06-JUN-19  12:00 PM,07-AUG-21  12:00 AM,"N",7,"Associates","Business","Business Management","Business",61,"N","N","",2.8
6432358,07-JUN-19  12:36 PM,06-MAY-21  12:00 AM,"N",18,"Associates","Pre-Medical Health Sciences","Biology","Science, Math & Engineering",,"N","N","",3.078
6478502,07-JUN-19  09:53 AM,06-MAY-21  12:00 AM,"N",15,"Associates","General Studies","Unknown","Unknown",,"U","U","",1.648
2756070,07-JUN-19  02:42 PM,07-AUG-21  12:00 AM,"N",,"Associates","Business","Unknown","Unknown",64,"U","U","",
3742097,07-JUN-19  02:42 PM,07-AUG-21  12:00 AM,"N",13,"Associates","General Studies/Undecided","Unknown","Unknown",,"U","U","",3.377
4965018,07-JUN-19  12:04 PM,07-AUG-21  12:00 AM,"N",28,"Associates","Pre-Medical Health Sciences","Biology","Science, Math & Engineering",,"N","N","",2.694
5128909,10-JUN-19  11:08 AM,07-AUG-21  12:00 AM,"N",61,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",3.985
1444921,11-JUN-19  10:07 AM,06-MAY-21  12:00 AM,"N",55.33,"Associates","Interior Design","Unknown","Arts, Comm, & New Media",69,"N","N","",2.131
6111520,11-JUN-19  03:47 PM,06-MAY-21  12:00 AM,"N",7,"Associates","Engineering/Chemical","Unknown","Unknown",69,"U","U","",1.182
5014984,12-JUN-19  08:41 AM,06-MAY-21  12:00 AM,"N",59,"Unknown","General Studies","Unknown","Unknown",,"U","U","",3.761
6496275,14-JUN-19  12:20 PM,07-AUG-21  12:00 AM,"N",14,"Associates","Marketing Management","Marketing Management","Business",67,"N","N","",1.462
6496275,08-APR-20  10:31 AM,07-AUG-21  12:00 AM,"N",14,"Associates","Business","Business Management","Business",61,"N","N","",1.462
,17-JUN-19  10:04 AM,06-MAY-21  12:00 AM,"N",20,"Associates","Pre-Medical Health Sciences","Biology","Science, Math & Engineering",,"N","N","",2.165
952226,04-JAN-21  02:08 PM,06-MAY-21  12:00 AM,"N",125,"Associates","General Studies/Undecided","Unknown","Unknown",,"U","U","",3.856
952226,14-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",125,"Associates","General Studies","Unknown","Provost Office",61,"N","N","High Honors",3.856
952226,14-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",125,"Associates","Nursing","Nursing","Health Sciences",72,"N","N","High Honors",3.856
3742013,14-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",134,"Associates","Nursing","Nursing","Health Sciences",72,"N","N","",3.267
4021453,14-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",85,"Associates","Nursing","Nursing","Health Sciences",72,"N","N","Honors",3.704
4273992,17-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",124,"Associates","Nursing","Nursing","Health Sciences",72,"N","N","Honors",3.641
4621815,14-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",103,"Associates","Nursing","Nursing","Health Sciences",72,"N","N","",3.479
,14-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",113,"Associates","Nursing","Nursing","Health Sciences",72,"N","N","High Honors",3.825
5972801,14-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",96,"Associates","Nursing","Nursing","Health Sciences",72,"N","N","High Honors",4
6017825,17-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",110,"Associates","Nursing","Nursing","Health Sciences",72,"N","N","High Honors",3.929
6017825,15-JAN-21  12:00 AM,06-MAY-21  12:00 AM,"N",110,"Associates","Pre-Health Sciences","Unknown","Unknown",61,"U","U","",3.929
5171070,19-JUN-19  01:32 PM,06-MAY-21  12:00 AM,"N",35,"Associates","Business","Business Management","Business",61,"N","N","",3.063
6144483,05-NOV-19  08:59 AM,07-AUG-21  12:00 AM,"N",34,"Associates","Visual Arts Illustration Spec","Visual Arts & Design","Arts, Comm, & New Media",68,"N","N","",3.144
6144483,27-AUG-20  10:23 AM,07-AUG-21  12:00 AM,"N",34,"Associates","Humanities","Unknown","Unknown",,"U","U","",3.144
6144483,19-JUN-19  01:40 PM,07-AUG-21  12:00 AM,"N",34,"Associates","Visual Arts- Animation","Visual Arts & Design","Arts, Comm, & New Media",69,"N","N","",3.144
6145092,19-JUN-19  11:49 AM,07-AUG-21  12:00 AM,"N",16,"Unknown","General Studies","Unknown","Unknown",,"U","U","",4
6258653,19-JUN-19  01:26 PM,07-AUG-21  12:00 AM,"N",0,"Associates","Psychology","Psychology","Humanities & Social Sciences",61,"N","N","",0
5025148,20-JUN-19  12:51 PM,06-MAY-21  12:00 AM,"N",33,"Associates","Computer Sci & Info Systems","Comp. Sciences & Info. Systems","Business",,"N","N","",2.819
6401719,21-JUN-19  03:35 PM,06-MAY-21  12:00 AM,"N",15,"Associates","Business","Business Management","Business",61,"N","N","",1.9
6431357,21-JUN-19  10:28 AM,06-MAY-21  12:00 AM,"N",0,"Associates","Psychology","Psychology","Humanities & Social Sciences",61,"N","N","",
6431357,27-DEC-19  11:19 AM,06-MAY-21  12:00 AM,"N",0,"Associates","International Global Studies","Unknown","Unknown",61,"U","U","",
6431357,12-DEC-19  10:09 AM,06-MAY-21  12:00 AM,"N",0,"Associates","Communication Studies","Communication","Arts, Comm, & New Media",61,"N","N","",
2646261,21-JUN-19  10:30 AM,07-AUG-21  12:00 AM,"N",33,"Associates","Culinary Arts","Culinary Arts","Business",64,"N","N","",2.756
6108566,24-JUN-19  09:25 AM,06-MAY-21  12:00 AM,"N",57,"Associates","Marketing Management","Marketing Management","Business",67,"N","N","",2.295
6414963,25-JUN-19  04:33 PM,06-MAY-21  12:00 AM,"N",43,"Associates","Business","Business Management","Business",61,"N","N","",3.102
2680295,26-JUN-19  11:43 AM,06-MAY-21  12:00 AM,"N",36,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",2.728
5650031,19-MAY-21  12:00 AM,07-AUG-21  12:00 AM,"Y",55,"Associates","Political Science","Political Science","Humanities & Social Sciences",61,"N","N","High Honors",3.831
5650031,26-JUN-19  10:58 AM,07-AUG-21  12:00 AM,"N",55,"Associates","Criminal Justice","Criminal Justice/Inst. Pub Saf","Applied Tech &Tech Specialties",64,"N","N","",3.831
6073748,27-JUN-19  12:28 PM,06-MAY-21  12:00 AM,"N",18,"Certificate","Family and Human Studies","Family and Human Studies","Humanities & Social Sciences",36,"N","N","",2.267
6073748,04-NOV-19  02:07 PM,06-MAY-21  12:00 AM,"N",18,"Associates","Family and Human Studies","Family and Human Studies","Humanities & Social Sciences",66,"N","N","",2.267
5363241,13-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",75,"Certificate","Software Development","Comp. Sciences & Info. Systems","Business",17,"N","N","High Honors",3.952
5363241,13-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",75,"Associates","Computer Sci & Info Systems","Comp. Sciences & Info. Systems","Business",,"N","N","High Honors",3.952
5363241,01-JUL-19  09:28 AM,06-MAY-21  12:00 AM,"N",75,"Associates","Biology","Biology","Science, Math & Engineering",,"N","N","",3.952
6483409,19-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",59,"Certificate","General Education","Unknown","Unknown",34,"U","U","High Honors",3.812
6487329,01-JUL-19  09:52 AM,06-MAY-21  12:00 AM,"N",25,"Associates","Graphic Communications","Visual Arts & Design","Arts, Comm, & New Media",,"N","N","",2.018
1657420,01-JUL-19  08:44 AM,07-AUG-21  12:00 AM,"N",66.66,"Certificate","Business Management","Unknown","Unknown",,"U","U","",3.011
6088308,17-JUL-20  09:42 AM,06-MAY-21  12:00 AM,"N",32,"Associates","Business Management","Business Management","Business",,"N","N","",3.763
6088308,30-JUL-20  02:04 PM,06-MAY-21  12:00 AM,"N",32,"Associates","Business","Business Management","Business",61,"N","N","",3.763
6487049,11-JAN-21  01:42 PM,06-MAY-21  12:00 AM,"N",39,"Associates","Communication Studies","Communication","Arts, Comm, & New Media",61,"N","N","",3.092
6487049,02-JUL-19  04:40 PM,06-MAY-21  12:00 AM,"N",39,"Associates","English","Unknown","Unknown",61,"U","U","",3.092
2392854,14-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",190.7,"Associates","Nursing","Nursing","Health Sciences",72,"N","N","",3.286
6514699,05-JUL-19  10:47 AM,07-AUG-21  12:00 AM,"N",15,"Certificate","Transition to Teaching/ARL","Continuing Ed. Credit","Workforce Development",18,"N","N","",3.94
5373601,08-JUL-19  01:25 PM,06-MAY-21  12:00 AM,"N",3,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",3
6384786,08-JUL-19  10:34 AM,07-AUG-21  12:00 AM,"N",8,"Associates","Fitness Technician","Unknown","Unknown",65,"U","U","",3
6019575,13-APR-20  10:37 AM,06-MAY-21  12:00 AM,"N",44,"Associates","Pre-Medical Health Sciences","Biology","Science, Math & Engineering",,"N","N","",3.884
6019575,09-JUL-19  11:53 AM,06-MAY-21  12:00 AM,"N",44,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",3.884
6129720,11-JUL-19  09:37 AM,06-MAY-21  12:00 AM,"N",31,"Associates","Pre-Medical Health Sciences","Biology","Science, Math & Engineering",,"N","N","",2.406
3637580,12-JUL-19  03:46 PM,06-MAY-21  12:00 AM,"N",76,"Associates","Business","Business Management","Business",61,"N","N","",2.945
4694426,12-JUL-19  02:58 PM,06-MAY-21  12:00 AM,"N",22,"Associates","Business","Business Management","Business",62,"N","N","",3.782
5408433,12-JUL-19  02:43 PM,06-MAY-21  12:00 AM,"N",13,"Associates","Business","Business Management","Business",61,"N","N","",2.777
6385864,25-AUG-20  02:51 PM,06-MAY-21  12:00 AM,"N",17,"Associates","Business","Business Management","Business",61,"N","N","",1.911
6385864,15-JUL-19  08:32 AM,06-MAY-21  12:00 AM,"N",17,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",1.911
6579008,12-JUL-19  03:20 PM,07-AUG-21  12:00 AM,"N",16,"Associates","Criminal Justice","Criminal Justice/Inst. Pub Saf","Applied Tech &Tech Specialties",65,"N","N","",0.528
5224494,17-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",82,"Associates","Communication Studies","Unknown","Unknown",63,"U","U","Honors",3.762
,16-JUL-19  02:38 PM,06-MAY-21  12:00 AM,"N",44,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",2.785
6010006,16-JUL-19  02:21 PM,06-MAY-21  12:00 AM,"N",43,"Associates","Visual Arts Illustration Spec","Visual Arts & Design","Arts, Comm, & New Media",68,"N","N","",3.649
